quantityOrdered,priceEach,orderDate,requiredDate,shippedDate,orderStatus,orderComments,productName,category,productScale,productVendor,quantityInStock,buyPrice,MSRP,customerName,phone_customer,city_customer,country_customer,creditLimit,employeeEmail,jobTitle,city_office,phone_office,country_office,territory,employeeName,contactName,address_office,address_customer
49,153.91,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,1998 Chrysler Plymouth Prowler,Classic Cars,1:18,Gearbox Collectibles,4724,101.51,163.73,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
48,135.22,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,1903 Ford Model A,Vintage Cars,1:18,Unimax Art Galleries,3913,68.3,136.59,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
21,100.84,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,Collectable Wooden Train,Trains,1:18,Carousel DieCast Legends,6450,67.56,100.84,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
45,49.71,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,1970 Dodge Coronet,Classic Cars,1:24,Highway 66 Mini Classics,4074,32.37,57.8,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
31,113.55,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,1992 Porsche Cayenne Turbo Silver,Classic Cars,1:24,Exoto Designs,6582,69.78,118.28,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
31,59.03,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,1950s Chicago Surface Lines Streetcar,Trains,1:32,Gearbox Collectibles,8601,26.72,62.14,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
23,109.96,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,1:50,Highway 66 Mini Classics,1016,68.29,115.75,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
46,94.07,2019-11-20,2019-11-26,2019-11-24,Shipped,Customer requested that DHL is used for this shipping,1982 Camaro Z28,Classic Cars,1:18,Carousel DieCast Legends,6934,46.53,101.15,"La Corne Dabondance, Co.",+33 1 42 34 25 55,Paris,France,84300,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Marie Bertrand,43 Rue Jouffroy Dabbans  75017,"265, boulevard Charonne  75012"
25,131.92,2019-11-21,2019-11-30,2019-11-26,Shipped,,1972 Alfa Romeo GTA,Classic Cars,1:10,Motor City Art Classics,3252,85.68,136.0,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
36,140.75,2019-11-21,2019-11-30,2019-11-26,Shipped,,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,5545,91.92,143.62,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
29,76.36,2019-11-21,2019-11-30,2019-11-26,Shipped,,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,8290,52.66,87.77,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
29,119.2,2019-11-21,2019-11-30,2019-11-26,Shipped,,18th century schooner,Ships,1:24,Carousel DieCast Legends,1898,82.34,122.89,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
21,54.48,2019-11-21,2019-11-30,2019-11-26,Shipped,,1962 City of Detroit Streetcar,Trains,1:50,Classic Metal Creations,1645,37.49,58.58,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
36,73.62,2019-11-21,2019-11-30,2019-11-26,Shipped,,The Mayflower,Ships,1:700,Studio M Art Models,737,43.3,86.61,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
31,84.14,2019-11-21,2019-11-30,2019-11-26,Shipped,,The Titanic,Ships,1:700,Carousel DieCast Legends,1956,51.09,100.17,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
36,83.42,2019-11-21,2019-11-30,2019-11-26,Shipped,,The Queen Mary,Ships,1:700,Welly Diecast Productions,5088,53.63,99.31,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
42,49.14,2019-11-21,2019-11-30,2019-11-26,Shipped,,Pont Yacht,Ships,1:72,Unimax Art Galleries,414,33.3,54.6,Classic Legends Inc.,+1 212-555-8493,NYC,USA,67500,ftseng@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,Foon Yue Tseng,Maria Hernandez,523 East 53rd Street apt. 5A 10022,5905 Pompton St. Suite 750 10022
41,137.19,2019-11-22,2019-12-02,2019-11-27,Shipped,,1980s Black Hawk Helicopter,Planes,1:18,Red Start Diecast,5330,77.27,157.69,Royale Belge,,Charleroi,Belgium,23500,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Pascale  Cartrain,43 Rue Jouffroy Dabbans  75017,"Boulevard Tirou, 255  B-6000"
28,80.86,2019-11-22,2019-12-02,2019-11-27,Shipped,,1999 Yamaha Speed Boat,Ships,1:18,Min Lin Diecast,4259,51.61,86.02,Royale Belge,,Charleroi,Belgium,23500,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Pascale  Cartrain,43 Rue Jouffroy Dabbans  75017,"Boulevard Tirou, 255  B-6000"
45,93.17,2019-11-22,2019-12-02,2019-11-27,Shipped,,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,2378,64.58,105.87,Royale Belge,,Charleroi,Belgium,23500,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Pascale  Cartrain,43 Rue Jouffroy Dabbans  75017,"Boulevard Tirou, 255  B-6000"
40,117.75,2019-11-23,2019-11-30,2019-11-30,Shipped,,1996 Moto Guzzi 1100i,Motorcycles,1:10,Highway 66 Mini Classics,6625,68.99,118.94,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
39,178.17,2019-11-23,2019-11-30,2019-11-30,Shipped,,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,1:10,Red Start Diecast,5582,91.02,193.66,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
27,79.41,2019-11-23,2019-11-30,2019-11-30,Shipped,,P-51-D Mustang,Planes,1:72,Gearbox Collectibles,992,49.0,84.48,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
30,48.46,2019-11-23,2019-11-30,2019-11-30,Shipped,,1936 Harley Davidson El Knucklehead,Motorcycles,1:18,Welly Diecast Productions,4357,24.23,60.57,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
27,96.92,2019-11-23,2019-11-30,2019-11-30,Shipped,,1997 BMW R 1100 S,Motorcycles,1:24,Autoart Studio Design,7003,60.86,112.7,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
21,106.14,2019-11-23,2019-11-30,2019-11-30,Shipped,,1928 British Royal Navy Airplane,Planes,1:24,Classic Metal Creations,3627,66.74,109.42,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
55,67.82,2019-11-23,2019-11-30,2019-11-30,Shipped,,1900s Vintage Bi-Plane,Planes,1:24,Autoart Studio Design,5942,34.25,68.51,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
55,73.46,2019-11-23,2019-11-30,2019-11-30,Shipped,,1912 Ford Model T Delivery Wagon,Vintage Cars,1:24,Min Lin Diecast,9173,46.91,88.51,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
29,57.86,2019-11-23,2019-11-30,2019-11-30,Shipped,,1937 Horch 930V Limousine,Vintage Cars,1:24,Autoart Studio Design,2902,26.3,65.75,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
42,72.96,2019-11-23,2019-11-30,2019-11-30,Shipped,,1940 Ford Delivery Sedan,Vintage Cars,1:24,Carousel DieCast Legends,6621,48.64,83.86,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
45,57.32,2019-11-23,2019-11-30,2019-11-30,Shipped,,Corsair F4U ( Bird Cage),Planes,1:24,Second Gear Diecast,6812,29.34,68.24,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
22,53.34,2019-11-23,2019-11-30,2019-11-30,Shipped,,The Schooner Bluenose,Ships,1:700,Autoart Studio Design,1897,34.0,66.67,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
55,86.9,2019-11-23,2019-11-30,2019-11-30,Shipped,,HMS Bounty,Ships,1:700,Unimax Art Galleries,3501,39.83,90.52,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
50,62.16,2019-11-23,2019-11-30,2019-11-30,Shipped,,The USS Constitution Ship,Ships,1:700,Red Start Diecast,7083,33.97,72.28,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
50,66.63,2019-11-23,2019-11-30,2019-11-30,Shipped,,American Airlines: MD-11S,Planes,1:700,Second Gear Diecast,8820,36.27,74.03,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
27,49.66,2019-11-23,2019-11-30,2019-11-30,Shipped,,Boeing X-32A JSF,Planes,1:72,Motor City Art Classics,4857,32.77,49.66,"Tokyo Collectables, Ltd",+81 3-3584-0555,Minato-ku,Japan,94400,mnishi@classicmodelcars.com,Sales Rep,Tokyo,+81 3-3224-5000,Japan,Japan,Mami Nishi,Akiko Shimamura,4-1 Kioicho  102-8578,2-2-8 Roppongi  106-0032
55,62.46,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,1960 BSA Gold Star DBD34,Motorcycles,1:24,Highway 66 Mini Classics,15,37.32,76.17,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
40,63.76,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,1900s Vintage Tri-Plane,Planes,1:24,Unimax Art Galleries,2756,36.23,72.45,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
55,95.89,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,1997 BMW F650 ST,Motorcycles,1:32,Exoto Designs,178,66.92,99.89,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
39,67.41,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,1928 Ford Phaeton Deluxe,Vintage Cars,1:32,Highway 66 Mini Classics,136,33.02,68.79,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
40,37.09,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,1930 Buick Marquette Phaeton,Vintage Cars,1:50,Studio M Art Models,7062,27.06,43.64,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
30,73.99,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,5841,51.15,91.34,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
55,81.77,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,9653,68.8,99.72,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
29,98.48,2019-11-24,2019-12-01,2019-11-25,Shipped,Customer is interested in buying more Ferrari models,ATA: B757-300,Planes,1:700,Highway 66 Mini Classics,7106,59.33,118.65,Enaco Distributors,+34 932 03 45 55,Barcelona,Spain,60300,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Eduardo  Saavedra,43 Rue Jouffroy Dabbans  75017,"Rambla de Cataluña, 23  8022"
41,84.22,2019-11-24,2019-12-01,2019-11-29,Shipped,,1969 Harley Davidson Ultimate Chopper,Motorcycles,1:10,Min Lin Diecast,7933,48.81,95.7,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
45,192.62,2019-11-24,2019-12-01,2019-11-29,Shipped,,1968 Ford Mustang,Classic Cars,1:12,Autoart Studio Design,68,95.34,194.57,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
55,120.5,2019-11-24,2019-12-01,2019-11-29,Shipped,,2002 Suzuki XREO,Motorcycles,1:12,Unimax Art Galleries,9997,66.27,150.62,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
44,111.57,2019-11-24,2019-12-01,2019-11-29,Shipped,,1968 Dodge Charger,Classic Cars,1:12,Welly Diecast Productions,9123,75.16,117.44,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
36,77.41,2019-11-24,2019-12-01,2019-11-29,Shipped,,1970 Plymouth Hemi Cuda,Classic Cars,1:12,Studio M Art Models,5663,31.92,79.8,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
55,109.4,2019-11-24,2019-12-01,2019-11-29,Shipped,,1969 Dodge Charger,Classic Cars,1:12,Welly Diecast Productions,7323,58.73,115.16,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
32,63.03,2019-11-24,2019-12-01,2019-11-29,Shipped,,1982 Ducati 900 Monster,Motorcycles,1:24,Highway 66 Mini Classics,6840,47.1,69.26,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
31,95.93,2019-11-24,2019-12-01,2019-11-29,Shipped,,1974 Ducati 350 Mk3 Desmo,Motorcycles,1:32,Second Gear Diecast,3341,56.13,102.05,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
38,78.11,2019-11-24,2019-12-01,2019-11-29,Shipped,,2002 Yamaha YZR M1,Motorcycles,1:50,Autoart Studio Design,600,34.17,81.36,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
34,70.4,2019-11-24,2019-12-01,2019-11-29,Shipped,,F/A 18 Hornet 1/72,Planes,1:72,Motor City Art Classics,551,54.4,80.0,Salzburg Collectables,+43 6562 9555,Salzburg,Austria,71700,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Georg  Pipps,43 Rue Jouffroy Dabbans  75017,Geislweg 14  5020
40,118.89,2019-11-24,2019-12-01,2019-11-29,Shipped,,1993 Mazda RX-7,Classic Cars,1:18,Highway 66 Mini Classics,3975,83.51,141.54,"Australian Collectors, Co.",+61 3 9520 4555,Melbourne,Australia,117300,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Peter Ferguson,5-11 Wentworth Avenue Floor #2 NSW 2010,636 St Kilda Road Level 3 3004
55,63.14,2019-11-24,2019-12-01,2019-11-29,Shipped,,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,8826,53.9,77.0,"Australian Collectors, Co.",+61 3 9520 4555,Melbourne,Australia,117300,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Peter Ferguson,5-11 Wentworth Avenue Floor #2 NSW 2010,636 St Kilda Road Level 3 3004
22,115.22,2019-11-24,2019-12-01,2019-11-29,Shipped,,1995 Honda Civic,Classic Cars,1:18,Min Lin Diecast,9772,93.89,142.25,"Australian Collectors, Co.",+61 3 9520 4555,Melbourne,Australia,117300,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Peter Ferguson,5-11 Wentworth Avenue Floor #2 NSW 2010,636 St Kilda Road Level 3 3004
30,167.65,2019-11-24,2019-12-01,2019-11-29,Shipped,,1992 Ferrari 360 Spider red,Classic Cars,1:18,Unimax Art Galleries,8347,77.9,169.34,"Australian Collectors, Co.",+61 3 9520 4555,Melbourne,Australia,117300,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Peter Ferguson,5-11 Wentworth Avenue Floor #2 NSW 2010,636 St Kilda Road Level 3 3004
